Date,Close,High,Low,Open,Volume,MA20,MA60,RSI,signal,sentiment_score,final_signal
2024-04-23,82.2806167602539,82.62601974052421,80.1253496885507,80.62947459576492,438559000,86.57268562316895,81.32300968170166,41.35178721916499,Buy,0.0,Buy
2024-04-24,79.53936004638672,83.93674919660243,79.0462101404743,83.80497344877082,512208000,85.92959861755371,81.60942961374919,41.696902634579345,Buy,0.0,Buy
2024-04-25,82.4892578125,83.1790583894206,78.08787011237102,78.73175253009703,424641000,85.54935646057129,81.93987363179525,42.9919582968781,Buy,0.0,Buy
2024-04-26,87.58344268798828,88.17841379736606,83.24295407183207,83.67320929669376,551011000,85.41853332519531,82.37596715291342,50.70685624806507,Buy,0.0,Buy
2024-04-29,87.60539245605469,87.83997945690294,85.11869103843989,87.44366977250507,388971000,85.28845825195313,82.7874708811442,52.94290857329838,Buy,0.0,Buy
2024-04-30,86.25274658203125,88.66557118869024,86.15092540038592,87.08929643239856,363709000,85.13622131347657,83.12430636088054,49.21351728537068,Buy,0.0,Buy
2024-05-01,82.89752960205078,85.85141694267458,81.11461218464028,84.93001509196907,559863000,84.84058227539063,83.35244890848796,40.59729199095053,Buy,0.0,Buy
2024-05-02,85.66875457763672,86.08802721004574,83.05627099401435,84.30311392551386,377898000,84.83619041442871,83.64522908528646,47.08445380008709,Buy,0.0,Buy
2024-05-03,88.6356201171875,89.12676696706856,86.88964093377092,87.63734759857738,398341000,84.8751724243164,83.95624580383301,53.36602545305369,Buy,0.0,Buy
2024-05-06,91.98082733154295,92.06069095925292,88.90115758999175,89.23557796278553,376203000,85.12509040832519,84.33063596089681,55.44970757821448,Buy,0.0,Buy
2024-05-07,90.39756774902344,91.62244547206085,88.85723403089521,90.94062670307744,437342000,85.38464164733887,84.63717816670736,57.84344052008718,Buy,0.0,Buy
2024-05-08,90.25582122802734,91.03646805439529,89.26553046184982,89.32842516703573,325721000,85.55300025939941,84.93944498697917,56.990492306592785,Buy,0.0,Buy
2024-05-09,88.59368896484375,90.91466942223298,88.07858152551931,90.37260819958134,378013000,85.45971221923828,85.21600583394368,68.31303198591642,Buy,0.0,Buy
2024-05-10,89.72274780273438,91.2431196722404,89.07287133117944,90.14901217503872,335325000,85.5441665649414,85.48190358479818,66.15218018680133,Buy,0.0,Buy
2024-05-13,90.24283599853516,90.84080023922876,88.37606371894472,90.32169428450598,289680000,85.76368713378906,85.77713292439779,63.43393016576544,Hold,0.0,Hold
2024-05-14,91.19818878173828,91.4926773525484,88.78036800318161,89.44422015487879,296507000,85.96039733886718,86.08903350830079,70.93234840154054,Hold,0.0,Hold
2024-05-15,94.46652221679688,94.69812368698848,91.44076009123388,92.31225306463462,417735000,86.48923187255859,86.50799598693848,71.26096307090583,Hold,0.0,Hold
2024-05-16,94.19599151611328,95.65346838301872,93.94042944222824,94.74604213563502,323952000,86.97279510498046,86.95539105733236,64.16350785405339,Buy,0.0,Buy
2024-05-17,92.3192367553711,94.57633241179128,91.64740285082289,94.2059787452818,359691000,87.7853385925293,87.1874008178711,59.35345298711067,Buy,0.0,Buy
2024-05-20,94.61627197265624,95.03554461976276,93.27859039868352,93.58805245494568,318764000,88.54712104797363,87.45305264790854,65.99584426499814,Buy,0.0,Buy
2024-05-21,95.22122192382812,95.23519767784772,93.01903151729088,93.4373064137498,328946000,89.19415130615235,87.72421188354492,76.34107355027078,Hold,0.0,Hold
2024-05-22,94.78596496582033,95.85411617010452,93.0879071432018,95.29408831779948,548648000,89.95648155212402,87.99462203979492,71.64932260889518,Hold,0.0,Hold
2024-05-23,103.61969757080078,106.1363388077003,101.34462744914428,101.85175314144692,835065000,91.01300354003908,88.42953020731608,77.82719815104335,Hold,0.0,Hold
2024-05-24,106.28507232666016,106.29105867121642,102.82206339543843,104.2685576920773,429494000,91.94808502197266,88.88475443522135,77.25281862153702,Hold,0.0,Hold
2024-05-28,113.7042236328125,114.74043237669932,109.69316745366343,110.05354384473526,652728000,93.25302658081054,89.41094144185384,86.32640335013669,Hold,0.0,Hold
2024-05-29,114.62663269042967,115.29248024146612,110.70941556106892,112.8547051589029,557442000,94.67172088623047,89.90328915913899,87.0826113576193,Hold,0.0,Hold
2024-05-30,110.30911254882812,115.61892428256706,109.47356046717066,114.4519449958506,484553000,96.04230003356932,90.31151606241862,80.57171348204788,Hold,0.0,Hold
2024-05-31,109.443603515625,112.52227529514084,106.7552550948946,112.32560941345422,613263000,97.23104248046874,90.659796778361,77.97125883282297,Hold,0.0,Hold
2024-06-03,114.80133819580078,114.80133819580078,111.80951385006522,113.42472260342709,438392000,98.5393283843994,91.0313372294108,80.62948295122591,Hold,0.0,Hold
2024-06-04,116.23583984375,116.39856025554492,113.84797397023767,115.51609238971568,403324000,99.75207901000977,91.5123213450114,80.85826375245352,Hold,0.0,Hold
2024-06-05,122.2284927368164,122.23747225440592,117.26508152569082,118.16652151115385,528402000,101.34362525939942,92.1223658243815,82.06280184297694,Hold,0.0,Hold
2024-06-06,120.78897857666016,125.3700480295792,118.11560338652608,123.83370517037008,664696000,102.87028312683104,92.60627835591634,79.90523249508904,Hold,0.0,Hold
2024-06-07,120.6791763305664,121.48178833918006,117.8181297926402,119.56310374577735,412386000,104.47455749511718,93.1054147084554,83.21213665567223,Hold,0.0,Hold
2024-06-10,121.5796127319336,122.88734731323206,116.80787124184928,120.16206756268632,313434100,106.06740074157716,93.66854031880696,82.64441908612898,Hold,0.0,Hold
2024-06-11,120.71105194091795,122.6678259391316,118.54461678500223,121.56962984389476,222551200,107.59081153869629,94.21897010803222,80.66471046610135,Hold,0.0,Hold
2024-06-12,124.99398803710938,126.67122400488893,122.36831828276222,122.85750988511934,299595000,109.28060150146484,94.83049977620443,83.26154183211642,Hold,0.0,Hold
2024-06-13,129.39671325683594,129.58640302855855,126.95074804505506,129.17707407207072,260704500,111.0271110534668,95.4997189839681,81.45162596577994,Hold,0.0,Hold
