Date,Close,High,Low,Open,Volume,MA20,MA60,RSI,signal,sentiment_score,final_signal
2023-12-18,401.9147338867187,402.8131909265067,399.46622076148566,399.7920202843143,46610000,387.3646926879883,368.35206247965493,76.95109899021891,Hold,0.0,Hold
2023-12-19,403.9683532714844,404.0868258236816,402.1813219716842,402.3689135561145,35711900,388.3124572753906,369.17921396891273,79.18798836704752,Hold,0.0,Hold
2023-12-20,397.9654846191406,405.26173067173573,397.78777579004617,403.1686352259005,54042400,389.07191772460936,369.9949981689453,68.98058665642071,Buy,0.0,Buy
2023-12-21,402.5959777832031,402.9613083279881,399.33786206115974,401.89499509252914,45568900,389.9845657348633,370.8743265787761,71.55496769554892,Hold,0.0,Hold
2023-12-22,403.1982116699219,404.76803309196526,401.3223261415251,403.8103398826286,34314000,390.95442657470704,371.7149185180664,78.42415724715867,Hold,0.0,Hold
2023-12-26,405.6665344238281,406.3378989802427,403.9584747640765,404.05721193539733,22722500,392.0644500732422,372.5923787434896,79.21698850400861,Hold,0.0,Hold
2023-12-27,406.4923400878906,406.7788194367867,405.08960720527585,405.9490452519644,31980500,393.16551361083987,373.434499613444,84.04348109592617,Hold,0.0,Hold
2023-12-28,406.2947387695313,407.8950497629961,405.93913420178313,407.6480920977712,27029200,394.2754180908203,374.3774444580078,81.12531582184977,Hold,0.0,Hold
2023-12-29,404.5364074707031,406.6306338260502,402.62001354809854,406.2749991067649,42662100,395.34568939208987,375.2117635091146,76.0850935918767,Hold,0.0,Hold
2024-01-02,397.6907348632813,401.1481421130462,395.369326823485,400.90118445234873,58026900,396.01898803710935,375.9493952433268,60.41098446785918,Buy,0.0,Buy
2024-01-03,393.4825744628906,396.12009559564825,393.04795670596747,395.06310955186376,47002800,396.6602264404297,376.5181945800781,50.83284176975291,Buy,0.0,Buy
2024-01-04,391.45751953125,394.7272364938344,391.2401955875345,391.61557604906113,39432800,397.1524246215821,377.02269592285154,41.256951320426,Buy,0.0,Buy
2024-01-05,391.9217834472656,394.6975849712644,390.52893870896423,391.6254463311151,44922800,397.7781921386719,377.5015975952148,42.39332080971228,Buy,0.0,Buy
2024-01-08,400.0220031738281,400.3084523351511,392.9985121136099,393.14668067053503,42473800,398.5439117431641,378.0723129272461,50.72955477682378,Buy,0.0,Buy
2024-01-09,400.8123168945313,401.74088018825046,396.8214723223469,397.01905052593867,39132900,399.2634246826172,378.67738444010416,48.65470184015828,Buy,0.0,Buy
2024-01-10,403.5288391113281,404.5364155681049,400.2393761596448,401.12841775635377,33962800,399.9537216186524,379.4040954589844,49.47219282223284,Buy,0.0,Buy
2024-01-11,404.3685302734375,406.196023220601,399.32069938087903,404.80317822236947,54536200,400.5308090209961,380.0769770304362,58.77786396036605,Buy,0.0,Buy
2024-01-12,404.5758972167969,406.245333338748,403.1830524563775,405.4056713013919,39595000,400.8684799194336,380.77318572998047,53.088840220910306,Buy,0.0,Buy
2024-01-16,404.5364074707031,406.1169425811047,401.879140541304,403.3411407940105,43903000,401.221418762207,381.5480560302734,52.12500969217648,Buy,0.0,Buy
2024-01-17,402.2544860839844,402.6298665315489,398.01671455845167,401.2271639757204,54386000,401.3641937255859,382.3407307942708,44.54951582018072,Buy,0.0,Buy
2024-01-18,407.9642028808594,408.5470193930794,404.1808244553629,405.5242597758291,59562500,401.66666717529296,383.3167556762695,52.03384026826619,Buy,0.0,Buy
2024-01-19,416.0545043945313,416.2125609154911,409.58422571941946,410.167042183222,70325100,402.27097473144534,384.41004689534503,61.07126141370722,Buy,0.0,Buy
2024-01-22,416.597900390625,419.5613928351131,415.99530791755296,418.25744892444936,44880600,403.20259552001954,385.4555735270182,64.07011722991373,Buy,0.0,Buy
