Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2023-01-06,86.57233428955078,86.9192640659125,84.11413611960162,86.02717297103696,41381500
2023-01-09,87.24636840820312,89.2585326181373,87.08777861785474,87.58338400149272,29003900
2023-01-10,87.64285278320312,87.89065547093827,85.07562056818927,85.22430369329793,30467800
2023-01-11,90.71560668945312,90.79490536631714,88.22767309213403,88.39617710871649,26862000
2023-01-12,90.32902526855469,91.06252660626463,88.96115727194007,90.67595505151839,30258100
2023-01-13,91.31033325195312,91.37971769910212,89.33781849580512,90.05149141638756,26329200
2023-01-17,90.48762512207031,91.43918648040213,89.25852597951722,91.2508540286788,32602400
2023-01-18,90.31912231445312,91.98435660415667,89.84333784782173,91.3301539078307,29116700
2023-01-19,92.2321548461914,92.78723039529136,89.83341930400117,89.92263219572776,37000400
2023-01-20,97.1584701538086,97.43601550407813,94.18483803338714,94.26413670489272,63191100
2023-01-23,98.91291809082031,99.1607207694037,96.64304464751609,97.08908644403112,40005100
2023-01-24,96.84127044677734,98.73448628070064,96.34566515777165,97.2377561904492,33078500
2023-01-25,94.38309478759766,95.31483537140821,92.93592790865387,94.7300170595468,42330000
2023-01-26,96.66287231445312,96.7124358785813,94.54168184198296,95.65184064234623,30114000
2023-01-27,98.49661254882812,99.43825971343786,96.45471331121503,96.45471331121503,33879800
2023-01-30,96.08796691894531,97.42609984090785,95.5527122376928,96.62322160019781,27226200
2023-01-31,97.97126007080078,98.0109094055175,95.96901782279963,96.01858138177985,29870700
2023-02-01,99.54729461669922,100.30061689425332,96.72234552879351,97.84241093913148,35531100
2023-02-02,106.79304504394531,106.9020788324088,104.68176884997912,104.87010131411388,69883800
2023-02-03,103.85906219482422,106.86242958684039,101.67840154834732,102.0253238017862,65309300
2023-02-06,101.99557495117188,103.4427415579821,100.98453587751219,101.49996963805863,31999600
2023-02-07,106.69391632080078,107.229170992123,102.21364740273903,102.31276695764967,49010200
2023-02-08,98.49661254882812,102.23347365780366,97.17830046850436,101.15305759656383,94743500
2023-02-09,94.1749267578125,99.15080093480049,92.80705120953134,99.12106582502693,119455000
2023-02-10,93.7387924194336,95.89963197469012,93.42160530867747,94.61105508342865,54980700
2023-02-13,93.77845764160156,94.36326840393785,93.01522106425257,93.90731232762349,50076100
2023-02-14,93.84783172607422,94.01633573432831,91.44910358703162,93.6000290448755,54726100
2023-02-15,96.08796691894531,96.26638514602948,93.32248818030943,93.6594961857254,50169000
2023-02-16,94.6705322265625,96.82145754317696,93.90729578367531,94.53176333918978,42462600
2023-02-17,93.52073669433594,94.72010084493942,92.39075699666527,94.01634209023845,34284100
2023-02-21,90.98323059082031,92.28171418116946,90.91384614467198,92.18259462414863,33629300
2023-02-22,90.8444595336914,91.30041553499177,89.81359952809775,90.89401552985218,30884000
2023-02-23,90.09114074707031,91.13191501658295,88.97107536820448,91.11208656749149,41206400
2023-02-24,88.34660339355469,89.09992561252551,87.8014420680175,88.65388384050988,36585100
2023-02-27,89.0801010131836,89.36755300004886,88.55475303297936,89.0801010131836,27502300
2023-02-28,89.2684326171875,90.42815487570596,88.534938821612,88.54485304599933,30142000
2023-03-01,89.56580352783203,90.22991291205538,88.88186569379845,89.18914616715412,31111200
2023-03-02,91.19137573242188,91.46891349206841,88.80255454255308,88.8719465448015,32204400
2023-03-03,92.82687377929688,92.90617244189619,91.63741652731721,91.66715919754449,35160100
2023-03-06,94.29386901855469,95.1264899199855,93.1738036755349,93.19362456165446,32639300
2023-03-07,93.03504180908203,94.8291308506661,92.70794044588578,94.14520057401873,27835500
2023-03-08,93.42162322998047,95.11659288720291,93.17382051584258,93.2927685410707,34103300
2023-03-09,91.50857543945312,94.69036101520102,91.09226874258992,93.22337335130082,28813500
2023-03-10,89.83343505859375,91.97445408746843,89.60546080194823,91.35990064866066,35941000
2023-03-13,90.3092041015625,91.75637076191212,88.6340556613181,89.29816499049838,37335600
2023-03-14,93.1440658569336,93.5306374048924,91.62751477458181,91.74645521251553,36050200
2023-03-15,95.2652587890625,96.07805124185921,91.82575652926289,92.40066053699009,50622100
2023-03-16,99.43826293945312,100.30061902134946,94.66062738841612,95.35447189407667,65492000
2023-03-17,100.7268295288086,101.93610017608884,99.2201850976227,99.3787824324158,61028500
2023-03-20,100.33035278320312,100.85569326789229,98.99221979039645,99.24002247655834,32960400
2023-03-21,103.99784088134766,104.17625913738043,100.33036375019903,100.36009886581472,42110300
2023-03-22,102.46145629882812,105.65314851003183,102.4218069619865,103.35353990958235,43427400
2023-03-23,104.6718521118164,105.36570416377398,103.541872478814,104.13659740739351,40797800
2023-03-24,104.51325988769531,104.56281588589015,102.9273166987092,104.06721052991638,30393300
2023-03-27,101.5594482421875,103.83923589570183,101.03410777688019,103.70046700155793,31120900
2023-03-28,100.14202117919922,101.54953863368904,98.86335840017524,101.53963197104099,32057900
2023-03-29,100.49884796142578,101.58917817223534,99.76535419231203,101.38102484163565,28779600
2023-03-30,100.00325012207031,100.27088125455408,98.90300560483199,100.0230785716146,33086200
2023-03-31,102.81827545166016,102.97686520997956,100.15191660624075,100.40963347113832,36863400
2023-04-03,103.44274139404297,103.61124538527355,101.03409927363644,101.49005525349757,25035400
