Date,all_assets_ml_net,all_assets_buy_hold,robust_assets_ml_net,robust_assets_buy_hold
2026-04-01,0.0018876082872625543,0.007413318607375596,0.0038664105409005334,0.008958194663069907
2026-04-02,0.0021798249071592222,0.0044555289741124325,-5.7914738598915015e-05,0.003352716180853458
2026-04-06,-3.257750996761288e-05,0.0023981294323321745,0.00046337569706615217,0.0025087654226595793
2026-04-07,-0.00087171548004219,-0.00023521897927658575,-0.0009254421873558331,8.440622469119141e-05
2026-04-08,0.0033549872726821306,0.018864717557448164,0.003765119273303178,0.019703988548925855
2026-04-09,0.0007878791965538756,0.00349462394844291,0.002435124418370127,0.004691463651431989
2026-04-10,-0.0010988643237749946,0.004634082363970182,-1.3151044294445446e-05,0.009208426768614183
2026-04-13,0.011896027603053128,0.012617007996605789,0.004245582453574537,0.005447216442828973
2026-04-14,0.007062834551116759,0.018500798429599286,0.00452523178740553,0.01720284529804202
2026-04-15,0.009360935102329538,0.016340936800518336,0.00024538055233921046,0.007212227089629097
2026-04-16,0.0022872440293187912,0.00394198914433006,-0.0035157273417242285,-0.0023632781260783573
2026-04-17,0.0008295020268492828,0.009421151136388816,-0.0006241939901518627,0.009333847028347794
2026-04-20,-0.0022677223075455943,-0.002925799667992823,-5.821843132025606e-05,-9.673106087263832e-05
2026-04-21,0.002713390048992248,-0.00047585549112814094,-0.0003333333333333333,-0.004380955524104335
2026-04-22,0.0029562619600159933,0.011149290774395814,-0.001957083681835003,0.006121100339839258
2026-04-23,-0.008132186923536011,-0.013358862454572584,-0.0003333333333333333,-0.007166899340491195
2026-04-24,0.003716117651329287,0.017937044036630302,-0.0009181163129546123,0.016407598315572702
2026-04-27,-0.00010579000375761076,0.008166391437546872,-0.0003333333333333333,0.013277904393386941
2026-04-28,-0.0012906358271428386,-0.004216069403107392,-0.00562702927182986,-0.007150498764245598
2026-04-29,-0.0024318068094902447,-0.005387401307281703,-0.0003333333333333333,-0.007297180256973383
2026-04-30,-0.007859383967238887,-0.006396320476944562,0.0,-0.0006703179033074417
2026-05-04,-0.00045384615831576235,-0.0011330651678304938,0.00023645521785320452,-0.0006009536874388433
2026-05-05,0.0010338008739137598,0.0009503429653128004,0.0020563347898562663,-0.0009355968408038354
2026-05-06,0.0008247699873122684,0.020745635158842514,0.0013746166455204474,0.02556076400885347
2026-05-07,3.398136073067271e-05,0.006004083400953308,5.6635601217787844e-05,0.0049208262497540955
2026-05-08,-0.003497164750010162,0.006541037684517481,-0.0010193552638196879,0.007564035541703225
2026-05-11,0.00291041184885652,0.006900529935694411,0.0051840197480942,0.01251075010747075
2026-05-12,-0.0014469862152335588,-0.0020250476915208092,0.001871691984499139,0.003402186457152956
2026-05-13,0.002507286201058423,0.009257800372762892,0.0045121436684307055,0.014001577150312139
2026-05-14,0.00934446150819348,0.014627725843172845,0.0155741025136558,0.0185388741485073
2026-05-15,-0.00860741811951351,-0.007929650148672817,-0.01434569686585585,-0.018355478118121254
2026-05-18,0.0016604569817165293,-0.0010356609173874487,0.0027674283028608824,-0.0015718737593229208
2026-05-19,-0.0002,-0.002911263655188745,-0.0003333333333333333,0.002018585910433727
2026-05-20,0.003393834762906467,0.007441336643179896,0.0030829981941878173,0.003974238880182668
2026-05-21,-0.0001079630019702238,-0.0018024840795398233,0.0006610292336890478,-0.0027988276459929664
2026-05-22,0.0005381583356234287,-0.0012885860408244465,0.0013105163589346436,-0.0031476130653708503
2026-05-26,-0.0014136600809787178,0.0026496006872072765,-0.0003333333333333333,0.0005203709984833068
2026-05-27,-0.0018152610924314417,-0.003980913370949568,-0.0003333333333333333,-0.0035638979055094833
2026-05-28,0.006714353178080423,0.011056059095521476,-0.00037634244529149985,0.004049525318377841
2026-05-29,0.013828986396738286,0.01216093143746817,0.00489800227637575,0.0008898853861189308
2026-06-02,0.005824309395015348,-0.0026987280953757907,0.00970718232502558,0.007871849364565456
2026-06-03,-0.006731151026710336,-0.014325560673204429,-0.0003333333333333333,-0.012452909093580359
2026-06-04,0.0008880212639841513,0.0009641347330801686,0.0009262285873797111,0.0026655419408657677
2026-06-05,-0.011801544620488259,-0.03360455681692483,-0.010807367662838555,-0.031145392193298965
2026-06-08,0.0003063061959943436,0.0014630557025133496,0.000843843659990573,0.0011771769933239067
2026-06-09,0.0023996531235676243,-0.004179396998658347,0.003999421872612707,0.003613818361687023
2026-06-10,-0.0033531125016054595,-0.02366613430435043,-0.005588520836009099,-0.02778565575548945
2026-06-11,0.00993073053087481,0.01355258192697717,0.016551217551458015,0.017217884218124684
2026-06-12,0.0029263883021775293,0.004820672201374965,0.004877313836962549,0.00573131447451436
2026-06-15,0.011193795599593792,0.02229343988231669,0.018656325999322987,0.01898965933265632
2026-06-16,-0.000636294747379562,-0.011948810211535732,-0.0010604912456326032,-0.008634890490208233
2026-06-17,-0.0013420241882963868,-0.01073297053005633,-0.002236706980493978,-0.0019033736471606444
2026-06-18,0.011086477891912926,0.016299565428253438,0.018379744055742647,0.018379744055742647
2026-06-22,-0.006186189191248137,-0.008424713024008202,0.0002853600920827984,-0.0026088106821715216
2026-06-23,0.0006890137655026996,-0.014149851046409156,-0.004840651336830537,-0.01859574497404574
2026-06-24,-0.006079173917756675,-0.006728337847755217,-0.002572801824772634,-0.0022394684914393004
2026-06-25,-0.010352129251120746,-0.008731006905787587,-0.0057338154676797775,-0.0057338154676797775
2026-06-26,0.004752791648774579,0.0020000667585327258,-0.011105799797565504,-0.011105799797565504
2026-06-29,0.005304225552005226,0.010275067728634336,0.012772768947225824,0.012772768947225824
2026-06-30,0.007315958027640823,0.010718898872144233,0.008168716616666924,0.008168716616666924
2026-07-01,0.0030578487639898897,0.0002996041362387514,-0.004965610751471432,-0.004479378444657178
